video_id,published_time,trending_date,channel_id,channel_title,video_title,category_id,thumbnail_link,view_count,like_count,dislike_count,favorite_count,comment_count,rating_disable,comment_disable,tags,description
"iT2WC-Nuwy0","2020-09-13T16:00:39Z","20.14.09","UCCxAWA2XC7LQDjxgYOnmJeA","Bastos","BASTOS PRINCE DE L'AMOUR ?!  I Papa, Maman, Bastos","22","https://i.ytimg.com/vi/iT2WC-Nuwy0/default.jpg","118391","9703","86","0","432","False","False","van|van life|van date|bastien|secret story|youtuber|bastoswithlove|tv|tv realité|darko|darkocttg|amour|couple|date|dating|société|princes|tinder|seduction","J'annonce à mes parents ma nouvelle participation à une télé réalité  !! #lesprincesdelamour

Instagram:
https://www.instagram.com/bastoswithlove

TikTok:
https://www.tiktok.com/@ilovebastos

Montage : Joweepix 
Instagram : https://www.instagram.com/joweepix"
"R-Yq1AlIwsc","2020-09-13T17:23:39Z","20.14.09","UCB_qr75-ydFVKSF9Dmo6izg","FORMULA 1","2020 Tuscan Grand Prix: Race Highlights","17","https://i.ytimg.com/vi/R-Yq1AlIwsc/default.jpg","2773682","71660","1332","0","6787","False","False","F1|Formula One|Formula 1|Sports|Sport|Action|GP|Grand Prix|Auto Racing|Motor Racing|F1 race|Good F1 race|F1 Crashes|Tuscan|Tuscany|Formula 1 2020|Italy|Podiums|Lewis Hamilton|Alex Albon","Re-live a rollercoaster of a race at Mugello, the inaugural Tuscan Grand Prix!

For more F1® videos, visit http://www.Formula1.com

Follow F1®:
http://www.instagram.com/F1
https://www.facebook.com/Formula1/
http://www.twitter.com/F1
https://www.twitch.tv/formula1
https://www.tiktok.com/@f1

#F1 #TuscanGP"
"vx4rAhVXjcg","2020-09-13T12:00:15Z","20.14.09","UCmHfCD8c8CmjlyWa8d4GObg","Clique TV","Roman Frayssinet ne fait pas confiance à Elon Musk - Le Pestacle, Clique - CANAL+","24","https://i.ytimg.com/vi/vx4rAhVXjcg/default.jpg","165127","14366","100","0","347","False","False","CANAL+|CANAL PLUS|EXTRAITS|CLIQUE|CLIQUE TV|MOULOUD ACHOUR|MOULOUD|ACHOUR|MYCANAL|Le Pestacle|Roman Frayssinet|Humour|Jeff Bezos|Amazon|Elon Musk","L'intégralité de l'émission est disponible gratuitement sur myCANAL : http://can.al/Clique

Clique, l’émission connectée, revient tous les dimanches à 12H45 en clair sur CANAL+ dans une formule enrichie pour raconter le monde avec ceux qui font l’actualité."
"QC2YnhcVeqE","2020-09-11T10:00:30Z","20.14.09","UCYsiK2NMvSvFKhEBaDnfVeQ","CarbozoVEVO","Ninho - Carbozo 2.0 (Clip officiel)","10","https://i.ytimg.com/vi/QC2YnhcVeqE/default.jpg","1985646","90155","1260","0","2424","False","False","ninho 2020|carbozo 2020|carboso 2020|ninho clip|carbozo clip|carboso clip|ninho carbozo 2.0|carbozo carbozo 2.0|carboso carbozo 2.0|ninho karbozo|carbozo karbozo|carboso karbozo|ninho baron de la drogue|carbozo baron de la drogue|carboso baron de la drogue|ninho compil|carbozo compil|carboso compil|ninho cramé carbozo|carbozo cramé carbozo|carboso cramé carbozo|ninho cramé|carbozo cramé|carboso cramé|ninho rap|carbozo","Ninho & Carbozo - Carbozo 2.0 (Clip officiel)
En écoute 👉 https://Carbozo.lnk.to/NinhoCarbozo
S'abonner à la chaine 👉 https://Carbozo.lnk.to/VEVO

------------------------------------------------------------------
🎵  Prod by : SNKMUSIC PROD
🎬  Real by : Hustler Game Premium / MH FILMS
🚀  Label : CARBOZO ENTERTAINMENT
------------------------------------------------------------------
Retrouve Carbozo sur : 
➡ Instagram : https://www.instagram.com/carbozo.entertainment/
➡ Site officiel : https://www.carbozoparis.com/

➡ Découvre toutes les collections Carbozo sur : https://www.instagram.com/carbozo.paris/

#Carbozo #Ninho"
"q70t3130bOk","2020-09-13T07:00:14Z","20.14.09","UCzxe_ob_s2oCdvchCJ6wcBg","RACHELSTYLISTE RÉNOVATION","ON ATTAQUE L'ISOLATION DES MURS (SYSTÈME OPTIMA) - EP37","26","https://i.ytimg.com/vi/q70t3130bOk/default.jpg","121695","7978","195","0","367","False","False","isolation|Isover|laine de verre|optima|sstème optima|comment isoler les murs|doublage des murs|isolation par l'intérieur|lisse optima|appuis optima|membrane vario|fourrures|mastic étanche","On commence l'isolation, un régal avec le système OPTIMA de chez ISOVER !

Pouce bleu pour nous soutenir !
Abonne-toi si ce n'est pas encore fait !

Cette vidéo a été réalisée dans le cadre d'un partenariat rémunéré avec la marque ISOVER.

S'abonner à la chaine ► http://bit.ly/2Q7SAO7
Instagram de Rachel ► https://www.instagram.com/rachelstyliste/?hl=fr
Instagram de Emilien ► https://www.instagram.com/emilienmalbranche/
Mon blog ► https://bit.ly/3bZyo82

Contact pro : coppensrachel@hotmail.fr

#isolation #isover #lainedeverre"
"sTp7C41iY6M","2020-09-11T10:00:14Z","20.14.09","UC-omFoT0Qf48y7IpEZo-OYQ","NAZA","Naza (ft. Niska) - Joli bébé (Clip Officiel)","10","https://i.ytimg.com/vi/sTp7C41iY6M/default.jpg","2816269","146125","2290","0","4328","False","False","Joli bébé|Naza|Niska|Hip Hop/Rap|French Hip Hop|Capricarolesque","Naza (ft. Niska) - Joli bébé (Clip Officiel)
Stream / Download : https://naza.ffm.to/jolibebe
Abonne-toi à la chaine de Naza : http://bit.ly/NazaYT

Réalisateur : Guillaume Doubet
Chef Op : Julien Lascar
Assistant Cam : Lucas Genna
SteadyCam : Valentin Clarke
Etalonnage : Florian Martini pour Keep Grading
Director 3d : Olivier Saint Hubert
Chef Electro : Bruno Corsini
Electro : Clément Boyeldieu
Stagiaire Electro :  Lhamo Corsini
Décoration : Him TV, Clara Dagaubert
Styliste : Axelle Gomilla
Make up : Chériahane Djib
Hair : Jaffar Hair  
Modele : Manbaye Casting et Nubienne
Prod : Grégoire Mwayembe pour Room 108
Coordinatrice : Morgane Sweeney
Ass prod : Axelle Marsollier
Studio : Plateau Virtuelle chez Novelty

Prod : Latimer

#hily #hilyapp 
Téléchargez Hily : https://app.adjust.com/do1hejc

Album  Benef  (2019) : https://lnk.to/NazaBenef
Album  C'est La Loi  (2018) : https://believe.lnk.to/CestLaLoi
Album  Incroyable  (2017) : https://naza.lnk.to/Incroyable

Tous les clips de Naza → http://bit.ly/2B9HLz2 
Tous les freestyles de Naza → http://bit.ly/2A9AoZq

Naza :
Facebook : http://bit.ly/NazaFB
Twitter : http://bit.ly/NazaTWITTER
Instagram : http://bit.ly/NazaINSTA
Snapchat : Nazakeba"
"jzFGduhh7fk","2020-09-12T11:02:00Z","20.14.09","UCAhaFPP6v3WCfK5Tjao0B7A","Mastu","JUSTE PRIX (On devine, on achète) Ft. @JOYCA","23","https://i.ytimg.com/vi/jzFGduhh7fk/default.jpg","1271383","129990","2209","0","3772","False","False","Mastu|Mastus|Redbox|Humour|Matsu|mastu joyca|joyca mastu|mastu juste prix|juste prix|joyca juste prix","10€ de bienvenue au lieu de 3€ à l’inscription grâce à ce lien : http://bit.ly/Mastu10
Téléchargez l’extension iGraal pour ne pas manquer le cashback sur vos achats :  http://fr.igraal.com/telechargement-gratuit/?partner=mastu

Contact pro : Contact.mastu@gmail.com

S'abonner ► http://bit.ly/AbonnezVousCestGratuit
Twitter ► https://twitter.com/Mastuu_
Instagram  ► https://www.instagram.com/mastuu_/?hl=fr

Merci de rester poli et courtois dans l'espace commentaire ! 
Cette vidéo est adaptée aux annonceurs, c'est une vidéo tout public, de type humour et divertissement !

Bonne vidéo à tous mes gazelles ! N'oubliez pas de vous abonner et d'activer la cloche pour ne rater aucune vidéo ! 

Auteur de ma bannière : https://www.youtube.com/channel/UC-D153G4iCggjEQ50C-NdQw"
"9GnYatM4hkI","2020-09-13T15:53:14Z","20.14.09","UCtHtVptJ7tDRvbZrTFDrf7A","Niska Officiel","Madrane - Freestyle Colis","10","https://i.ytimg.com/vi/9GnYatM4hkI/default.jpg","91502","12176","429","0","902","False","False","","Abonne-toi ici: http://bit.ly/1DLzyMb 

Suivez Madrane sur :
https://www.facebook.com/madraneofficiel/
https://twitter.com/madraneofficiel
https://www.instagram.com/madrane_officiel/?hl=fr

Chef OP : Valentin Deluy 
Snap : madrane_cdc"
"wVRd4Hyctp8","2020-09-12T20:39:01Z","20.14.09","UC14UlmYlSNiQCBe9Eookf_A","FC Barcelona","HIGHLIGHTS & REACTION | Barça 3-1 Nàstic","17","https://i.ytimg.com/vi/wVRd4Hyctp8/default.jpg","2862581","77174","2325","0","3852","False","False","FC Barcelona|برشلونة،|Fútbol|FUTBOL|soccer|FUTEBOL|Sepakbola|サッカー|كرة القدم|football|FCB|Barça|Sport|Club|Barcelona|CAMP NOU|ter stegen|semedo|pique|busquets|suarez|luis suarez|messi|goat|leo messi|messi skills|dembele|neto|lenglet|griezmann|antoine griezmann|yt:cc=on|ansu fati|riqui puig|koeman|trincao|coutinho|nastic|friendly|3-1|estadi johan cruyff|comeback|highlights|goals|new kit|transfers|new signing|Konrad de la Fuente|Araujo|Aleñá|Gimnàstic Tarragona","Enjoy the highlights of Barça's first pre-season victory, and a first win under new manager Ronald Koeman who spoke after the game with new signing Francisco Trincão.

SUBSCRIBE NOW:
▶ https://www.youtube.com/user/fcbarcelona 

⚽ BARÇATV+: http://barca.link/wT1w30qMyQO
🌐 Site: http://www.fcbarcelona.com
🔵 Facebook: http://www.facebook.com/fcbarcelona
🙌 Facebook Supporters: https://www.facebook.com/becomesupporter/fcbarcelona
📸 Instagram: http://www.instagram.com/fcbarcelona
🐦 Twitter: http://twitter.com/FCBarcelona
🎶 Tiktok: https://www.tiktok.com/@fcbarcelona 
📱 Viber: http://chats.viber.com/fcbarcelona

🛍 Get all official Barça apparel from FC Barcelona's online store: http://barca.link/j8QH30qQh4Y 
🔵🔴 #FCBarcelona"
"bPua7GOuYsQ","2020-09-13T21:22:17Z","20.14.09","UC2VOuns3XF2tjdu-uc-pUXg","THOMAS PARLE FOOT","PSG-OM : 0-1 | MARSEILLE ENFIN ! ARBITRAGE HONTEUX ! 5 ROUGES ! DU MMA ! PARIS PERDU ! | TPF Débrief","17","https://i.ytimg.com/vi/bPua7GOuYsQ/default.jpg","65021","1662","130","0","383","False","False","paris marseille|psg om|psg om 0 - 1|thauvin but psg|psg om but|psg marseille but|psg marseille highlights|psg marseille all goal|neymar carton rouge|TPF debrief|le club des 5|thomas|parle|foot|psg om bagarre","Télécharge OneFootball : http://tinyurl.com/y3a2g2js

PSG-OM : 0-1 | MARSEILLE ENFIN ! ARBITRAGE HONTEUX ! 5 ROUGES ! DU MMA ! PARIS PERDU ! | TPF Débrief

🚨 Inscrivez-vous pour recevoir en premier l'appli 1 PLAY ➡️ http://1play.paris/

🎧 20% sur les écouteurs sans fil Sense Pro – Code promo « TPF20 » Une marque qui privilégie la qualité. ici ➡️ http://bit.ly/sensepro

🆕 Giroud va signer à la Juventus ! Le Karting avec Ronaldo ! 🇸🇳Officiel : Mendy à Chelsea | JD Mercato ➡️ https://youtu.be/zMs6rr2ZJH4

______________________________________________________________________________________________

🙏 Pour me soutenir :
-----------------------------------

Utip  ➡️  https://www.utip.io/thomasparlefoot ( Visionnez des pubs gratuitement pour m'aider ! )

⚽️🔥 Devenir membre, cadre ou VIP du FC Personne avec des avantages rien que pour vous cliquez sur le bouton ici 👉 https://www.youtube.com/channel/UC2VOuns3XF2tjdu-uc-pUXg/join

______________________________________________________________________________________________

📳 Mes Réseaux Sociaux :
-------------------------------------------

Discord  ➡️  https://discord.gg/tXy5J55
Insta  ➡️  https://www.instagram.com/thomasparlefoot/
Twitter  ➡️  https://twitter.com/thomasparlefoot
Facebook  ➡️  https://www.facebook.com/Thomas-Parle-Foot-150092822223644/
Snap 👉 Thomas Parle Foot

______________________________________________________________________________________________

  #PSGOM #Ligue1 #Neymar"
"zgVC-K3SK0g","2020-09-13T21:33:13Z","20.14.09","UCYYPnZQQ10yXSLe0Mg749LQ","Le Tarpin Bien","Résumé du match PSG - OM : 0 - 1 avec René Malleville et César Léoni !","17","https://i.ytimg.com/vi/zgVC-K3SK0g/default.jpg","32496","425","52","0","93","False","False","marseille|tarpin bien|PSG-OM|OM Psg|résumé|débrief|rené malleville","Résumé du match PSG - OM : 0 - 1 avec Rene Malleville, et César Léoni de RadioStar  !"
