video_id,published_time,trending_date,channel_id,channel_title,video_title,category_id,thumbnail_link,view_count,like_count,dislike_count,favorite_count,comment_count,rating_disable,comment_disable,tags,description
"tqB9k3py_sU","2020-09-13T10:00:01Z","20.14.09","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","[BANGTAN BOMB] 'Dynamite' MV (B-Side) Reaction - BTS (방탄소년단)","10","https://i.ytimg.com/vi/tqB9k3py_sU/default.jpg","5125613","1111503","2813","0","41767","False","False","방탄소년단|BTS|BANGTAN|HIPHOP|알엠|RM|슈가|SUGA|제이홉|jhope|지민|JIMIN|뷔|정국|JUNGKOOK|진|JIN","Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com"
"cEfj7zjMFsc","2020-09-14T07:00:55Z","20.14.09","UCLiK08tsWKL5bNoz1f8sHsw","MediaVOP","정청래, 추미애 아들 문제 전격 질의. 본회의장 웃음","25","https://i.ytimg.com/vi/cEfj7zjMFsc/default.jpg","201938","9916","491","0","1896","False","False","민중의소리|이슈","민중의소리 Youtube 채널
※쪼렙라이더 : https://bit.ly/39JsMOv
※현PD : https://goo.gl/i2b8Bq
※vstar : https://goo.gl/tk8PC7
※클래식데이트 :https://goo.gl/EYmGtH"
"F6U-LBQdLR8","2020-09-13T19:01:46Z","20.14.09","UCnXNukjRxXGD8aeZGRV-lYg","스포츠타임","'드디어 터졌다' 이승우, 데뷔골+멀티골 폭발 #SPORTSTIME","17","https://i.ytimg.com/vi/F6U-LBQdLR8/default.jpg","366847","3462","77","0","694","False","False","이승우|벨기에|유럽|멀티골|데뷔골|세리에|헬라스|이탈리아|신트트라위던|스포티비|스포티비 나우|spotv|lee seung woo|해외축구|스페인|바르셀로나|바르샤","이승우는 13일  2020~2021시즌 벨기에 주필러리그 5라운드에서 데뷔골과 동시에  멀티골을 터뜨렸다. 

원문보기:
http://www.sportsseoul.com/news/read/957973?ref=naver#csidx5e0d059b4c6ff45b3578e8729b04024 
SPOTVNEWS ☞ http://www.spotvnews.co.kr/ 
SPOTV NOW ☞ https://www.spotvnow.co.kr/
네이버 TV ☞ https://tv.naver.com/spotvmaster/clips
카카오 TV ☞ https://tv.kakao.com/channel/1706/video
페이스북 ☞  https://www.facebook.com/spotvnews
내가 원하는 스포츠 상품 구매는? ☞  https://www.spotvmall.com"
"Sx7pTVMxEZo","2020-09-13T14:00:12Z","20.14.09","UCcjV926qiLr_Ghw6A0lTNjA","SuperM","SuperM 중간고사 | SuperM Midterm Exam : ✏️MARK ✏️BAEKHYUN","10","https://i.ytimg.com/vi/Sx7pTVMxEZo/default.jpg","804278","None","None","0","9910","True","False","","📀SuperM The 1st Album  Super One  Pre-order: https://superm.lnk.to/SuperOne
🎁SuperM Official Store: https://SuperM.lnk.to/OfficialStore 

SuperM's new single “호랑이 (Tiger Inside)” is out!
🎧Listen and download on your favorite platform: https://SuperM.lnk.to/TigerInside

🐯호랑이 (Tiger Inside) MV: https://youtu.be/jUsUzbmSLow


►SuperM Official
https://www.supermofficial.com
https://www.youtube.com/SuperM
https://www.twitter.com/SuperM
https://www.instagram.com/SuperM
https://www.facebook.com/SuperM

#SuperM #슈퍼엠 #SuperOne #WeAreTheFuture #SuperMthefuture"
"Od8TbOUMzdo","2020-09-14T06:52:41Z","20.14.09","UCbHN1sTuPySKpnqKSp0JHRQ","TV용느님","[주식왕용느]느낌인온다좋다이거다!!!★당신의매수매도는어느누구도책임지지않습니다...","20","https://i.ytimg.com/vi/Od8TbOUMzdo/default.jpg","87266","681","89","0","41","False","False","용느|주식|단타","▶투네이션 후원 : https://toon.at/donate/636401262335922842

▶구독과 후원은 방송에 큰 힘이 됩니다. 감사합니다 :)
▶VIP 가입(월 4990원)
https://www.youtube.com/channel/UCbHN1sTuPySKpnqKSp0JHRQ/join
▶아프리카TV 주소::http://www.afreecatv.com/drumkyn

#만만 #철구 #똘끼 #난닝구 #사또"
"-AazZTLQa3o","2020-09-12T21:40:51Z","20.14.09","UCNsf6ZhF7SE40mumCawVwWQ","염탐꾼","[일본반응]방탄소년단(BTS), 일본방송 첫 Dynamite 무대! BTS 무대를 처음 접한 일본인들 반응  BTS 바로 뒤에 쟈니스 나오게 하지마 ","24","https://i.ytimg.com/vi/-AazZTLQa3o/default.jpg","328484","4506","205","0","834","False","False","다이너마이트|Music Day","무대 영상 1080p 쓸려고 했는데 편집 시작하고 나서야 풀리더라구요 아쉽..
https://www.youtube.com/watch?v=iGJZ2Z5jeBs ◁ MIC Drop 무대를 처음 본 일본인들 반응
※영상이 재밌으셨다면 구독과 좋아요 그리고 알림 설정까지 해주세요.


-Clova Dubbing으로 제작된 AI 보이스입니다."
"Pii224aV-jY","2020-09-13T11:11:41Z","20.14.09","UCWwgaK7x0_FR1goeSRazfsQ","Samsung","GalaxyxBTS: The Strange Tailor Shop 👔 | Samsung","28","https://i.ytimg.com/vi/Pii224aV-jY/default.jpg","901045","211642","1188","0","14007","False","False","Samsung|SamsungGalaxy|Galaxy|GalaxyNote20|BTSxGalaxy|BTS|RM|Jin|SUGA|j-hope|Jimin|JungKook","What does it take to master the dance between work and play? Feat. #Jin & #JungKook #GalaxyNote20 #GalaxyxBTS 👔 #XboxGamePass 🎮

Learn more: http://smsng.co/GalaxyNote20"
"a-5DdUXaxWY","2020-09-12T08:57:03Z","20.14.09","UCmKTwXS5wC4Ww4X6PyXjMYg","서형욱의 뽈리TV","[현지반응] '손흥민 NO자막' 토트넘 다큐, 왜 요리스 말만 번역해? (자막 차별 논란)","17","https://i.ytimg.com/vi/a-5DdUXaxWY/default.jpg","1508784","8734","398","0","2917","False","False","손흥민|요리스|토트넘 다큐|아마존|아마존 다큐|아마존 자막|아마존 번역|오리에|에버턴전","#아마존 프라임이 미리 공개한 토트넘 다큐 9화, 에버턴전 라커룸 말싸움 장면에 
손흥민의 말은 단 한 마디도 번역이 되어 있지 않습니다. 
요리스 말은, 심지어 불어로 얘기한 오리에의 말도 번역해놨는데 말이죠. 
이전엔 #무리뉴 감독의 포르투갈어도 번역 자막 넣었고요.
단순 실수라고 보기엔 이상한, 쉽게 납득이 가지 않는 일이예요.

많은 사람들이 당혹감에 분노하고 있습니다.  #respect"
"7Tj450Lf9bY","2020-09-12T01:00:39Z","20.14.09","UCLIgl1OnHngMxYkkNJ-uO5w","UTZI웃지","너무 잘 만들어서 3300년 전으로 돌아간 것 같다고 극찬이 터져나온 영화","1","https://i.ytimg.com/vi/7Tj450Lf9bY/default.jpg","471626","7423","3410","0","3551","False","False","영화|영화소개|영화리뷰|영화추천|엑소더스|출애굽기|모세|파라오|람세스|이집트|히타이트","엑소더스 : 신들과 왕들(2014) 영화 소개 / 영화 리뷰 / 영화 추천"
"uyjcUBJ7MEA","2020-09-10T09:30:12Z","20.14.09","UCbCr1dWFedL5lMcRWthb_bA","모비딕 Mobidic","[EN] 가짜사나이 이근대위 쇼터뷰 놀러왔어? 머리부터 발끝까지 이근 파헤치기 《제시의 쇼!터뷰》 EP.14 by 모비딕 Mobidic","24","https://i.ytimg.com/vi/uyjcUBJ7MEA/default.jpg","2247235","None","None","0","11924","True","False","모비딕|SBS|mobidic|제시|JESSI|스브스|토크|토크쇼|프롤로그|제시의쇼터뷰|쇼터뷰|숏터뷰|양세형의숏터뷰|mc|엠씨|양세형|제시발쇼|제시쇼|래퍼|언프리티랩스타|언니쓰|쎈언니|제시카|호현주|맞지|피네이션|PNATION|PSY|후댓비|제시 런닝맨|제시 인생은즐거워|제시 유재석|제시 조정식|굿걸|엠넷 제시|디스전|여자래퍼|웹예능|악인전|제시 송가인|제시 김요한|식스센스|놀면뭐하니|제시 악인전|젝시믹스|인생은즐거워|이효리|제시 이효리|Jessi show|showterview|who dat b|힙합|교포|이근대위|피지컬갤러리|유튜버|헬스|운동|유연성테스트|PT|조정식|아나운서|유연성|푸시업|팔굽혀펴기|가짜사나이|진짜사나이|호신술|요리|로망|셰프|레시피|스테이크|이근|이상형|배수지|신세경|군인|군사학교|뉴욕|버지니아|군사대학교|이민|군대|장교|입대|조국|국군|구독자|선물|이벤트|집사부일체|두니아|이근대위 유행어|ken rhee|UDT|이던","2020 예능 신드롬 이근 대위!
쇼터뷰에 놀러왔어?
알고보면 쏘 젠틀한 이근대위의
머리부터 발끝까지 알아보는 파격 인터뷰🎤

[이벤트] 이번 화를 시청하고, 시청 소감을 댓글로 남겨주세요.
베스트 댓글로 선정되신 분께 이근 대위의 친필 사인이 담긴 선글라스를 드립니다!
(※리얼 아나운서 조정식 제외※)

✔️ 참 여 방 법 : 14화를 시청하고, 영상에 이메일 주소와 함께 댓글 작성
✔️ 기        간 : 9/10 (금) ~ 9/15 (화요일 자정까지)
✔️ 발        표 : 9/17 (금) 모비딕 채널 커뮤니티에 공지 
✔️ 상        품 : 이근 친필 사인 선글라스 (1명)
※ 국내 거주자 한정 ※

 거침없는 제시의 기상천외한 솔직담백 인터뷰  
《제시의 쇼!터뷰》 14화

매주 (목) 오후 6시 30분 
💗모비딕 채널로 놀러오show!💗

#제시의쇼터뷰 #제시 #이근 #모비딕

영문 번역: 류지연(KAEL RESET)
모비딕 좋아요❤️, 구독🚨, 알림🔔
▶️모비딕 구독하기 https://goo.gl/v2b6rR

※ 본 촬영은 코로나19 바이러스 확산 방지를 위한 체온 측정, 손 소독 등 
개인위생과 공공보건에 유의하여 진행되었습니다. ※."
"aty6bAzcL4g","2020-09-10T11:00:01Z","20.14.09","UCZf4ZESHAIuRtZ-eoMSL97A","시즌비시즌 Season B Season","(ENG)✨방송 최초✨ JYP 형과 부부동반 모임 썰, 남친짤 그리고 깡... 형 잠깐 내려봐🚘","24","https://i.ytimg.com/vi/aty6bAzcL4g/default.jpg","3442898","71274","1169","0","6477","False","False","시즌비시즌|시즌 비시즌|비 유튜브|비 채널|가수 비|김태희 비|김태희|jyp|박진영|비 박진영|비 jyp|rain jyp|박진영 남친짤|박진영 선미|박진영 we disco|박진영 when we disco|비 히든싱어|싹쓰리|싹스리|놀면뭐하니|스튜디오 룰루랄라|룰루랄라 비|비 깡|gang|차에 타봐|깡|깡 댓글|태양을 피하고 싶어서","드디어 나왔다 비시즌! 방송 최초 박진영 & 비 단독 동반 출연🎉
남친짤 코인 탑승하려다가 역으로 탈탈 털리고 옴 ㅋㅋㅋ

ㄱㄴrㄴi...? 그 때 그시절ㅋㅋㅋㅋㅋ 
 제수 씨는 왜...  ,  뜻밖에 판도라의 상자 열려 버림  

#비시즌_ep1 #차에타봐 #JYP 
#시즌비시즌 #비 #가수비 #정지훈 #비박진영 #김태희 #비jyp #깡 #seasonbseason"
"cWhmZ6a2io8","2020-09-11T02:00:03Z","20.14.09","UC6erIDuvbOaAO-OT5rB2Xew","SBS Drama","[#족집게_낭닥] 음주운전으로 인한 6중 추돌 사고 | 낭만닥터 김사부 (Dr. Romantic)ㅣSBS DRAMA","24","https://i.ytimg.com/vi/cWhmZ6a2io8/default.jpg","717577","10809","217","0","1836","False","False","서현진|낭만닥터김사부|낭만닥터김사부2|서현진낭닥|한석규|한석규낭닥|유연석|유연석낭닥|유연석슬의생|슬의생|안효섭|안효섭낭닥|차은재|이성경|이성경낭닥|이성경의학드라마|의학드라마|닥터스|낭닥레전드|낭닥다시보기|낭닥정주행|Dr. Romantic|k-drama|Han Seok-Gyu|유연석강철비|유연석정우성|김민재박은빈|유연석서현진|이성경안효섭|Yoo Yeon-Seok|柳演錫|徐玄振|Seo Hyun-Jin|Ahn Hyoseop|安孝燮|Lee Sung-kyung|李聖經|김민재|브람스|김민재브람스|진경|수쌤|음주운전|음주운전처벌|술먹고운전|낭닥음주운전|6중추돌사고","윤서정 쌤 대사 中 : 술 X마시고 운전대 잡지 마세요 그거 살인죄입니다 이 dog자식아

#낭만닥터김사부 #낭닥레전드 #음주운전

▶ Hompage : https://www.sbs.co.kr/tv/drama
▶ Subscribe SBS Drama : https://bit.ly/2ShWout

++++김민재쌤의 NEW 월화 드라마++++
SBS 월화드라마 ‘브람스를 좋아하세요?(brahms)’
☞매주 월화 밤 10시 본방송"
"YjMreYOkjFc","2020-09-12T03:00:09Z","20.14.09","UCWhiqHa4dVohOTSUQwK-l2g","빨간내복야코","[병맛노래] 당신의 아침을 깨우는 알람 송","24","https://i.ytimg.com/vi/YjMreYOkjFc/default.jpg","546159","11307","284","0","3028","False","False","#병맛노래|#병맛송|#웃긴노래","안녕하세요!
병맛노래를 만들고 있는 빨간내복야코입니다
재미있으셨다면 구독 한번 부탁드립니다!

야코 스튜디오
빨간내복야코, 하몽, 부비, 취소, Jin, 나영, 정영준

본 채널의 음악들은 직접 작곡/작사/편곡된 곡들로 모든 저작권은 빨간내복야코에게 있으며, 무단으로 사용을 금지합니다.

야코 페이스북 https://www.facebook.com/yacotop1
야코 인스타그램 https://www.instagram.com/redpajamayaco/"
"vHINr4mLfac","2020-09-14T00:02:09Z","20.14.09","UC4Aa3OPkMenwTANpf0oWVRQ","CBS 김현정의 뉴스쇼","9/14(월) - 4인가족 통신비 8만원 지원, 이게 무의미?(이호승) / 추미애, 사과 아니라 큰소리 vs 법 위반 소지 없다는 뜻(김기현·박범계) / 을왕리 목격자 증언","25","https://i.ytimg.com/vi/vHINr4mLfac/default.jpg","55631","1061","88","0","90","False","False","김현정|뉴스쇼|재난지원금 통신비|통신비 2만원|이호승 경제수석|스가 총리|황희 발언|추미애 사과|윤창호법","▣ 라이브 방송 안내
뉴스쇼 라이브 방송 | 매주 월~금 오전 7시20분~9시
댓꿀쇼 라이브 방송 | 뉴스쇼 본방송 끝나자마자 이어서 오전 9시

▣ 김현정의 뉴스쇼 유튜브 구독하기
https://goo.gl/ApKab6

▣ 제보 및 의견
◇ 문자: #1212
◇ 뉴스쇼 제보 이메일: newsshow981@gmail.com
◇ 댓꿀쇼 관련 이메일: newsshow.cbs@gmail.com

◇ 모바일 레인보우
- 안드로이드 구글플레이: http://goo.gl/0fboZU
- 애플 앱스토어: https://apple.co/2ytJKPW
◇ 홈페이지: http://www.cbs.co.kr/radio/pgm/info.asp?pgm=1378&mcd=_INTRO_

◇ 카카오TV: https://tv.kakao.com/channel/3238340
◇ 트위터: https://twitter.com/cbsnewsshow
◇ 페이스북: https://www.facebook.com/981news
◇ 인스타그램: https://www.instagram.com/khj_newsshow.cbs



#김현정의뉴스쇼 #7선클라스 #시사기상도 #댓꿀쇼"
"tAcJmJGA5ps","2020-09-11T09:01:53Z","20.14.09","UCmKTwXS5wC4Ww4X6PyXjMYg","서형욱의 뽈리TV","[리뷰] 손흥민과 요리스 싸움, 그게 전부가 아니었다 (토트넘 다큐 마지막회)","17","https://i.ytimg.com/vi/tAcJmJGA5ps/default.jpg","1153365","7032","538","0","3064","False","False","손흥민|토트넘다큐|토트넘|allornothing|무리뉴|손흥민다큐|요리스|에릭다이어|델레알리",""
"4PFCo5-mT_Y","2020-09-14T06:39:48Z","20.14.09","UC9pdRyCVY9foIQid-YDjm4Q","GOAL TV","45분 만에 탈압박&롱패스 스페셜 찍은 기성용 (ft.전직 프리미어리거 클래스)","17","https://i.ytimg.com/vi/4PFCo5-mT_Y/default.jpg","267071","1455","66","0","739","False","False","GOAL TV|골티비|Goal.com|골닷컴|Goal Korea|골닷컴코리아|축구|해외축구|기성용|기성용 스페셜|토트넘|손흥민|이승우|이승우 데뷔골|코리안데이|이강인|이강인 볼터치|이강인 2도움|기성용 택배|기성용 볼터치|기성용 한혜진|기성용 국대|fc서울|수원삼성|슈퍼매치","#기성용#FC서울#K리그

광고 및 비즈니스 문의: supapd@wagti.com
골닷컴 코리아 : http://www.goal.com/kr
GOAL TV 유튜브 : https://www.youtube.com/goaltvkorea
GOAL TV 네이버TV : https://tv.naver.com/goalkorea
GOAL TV 아프리카TV : http://bj.afreecatv.com/garosugoal10
골닷컴 코리아 인스타그램 : https://www.instagram.com/goal_korea/
골닷컴 코리아 페이스북 : https://www.facebook.com/GoalKorea/"
